address,lon,lat 
"FOILNAMUCK, DOLLA, NENAGH",52.7662004,-8.155062945069513
"GLENBEIGH, TORQUAY RD, FOXROCK DUBLIN 18",0,0
"GLENCARRIG, UPPER CURRAGH, ARDMORE",0,0
"GORTFREE, TOURMAKEADY, CLAREMORRIS",0,0
"Graffanstown  Bracklyn, Delvin, MULLINGAR",0,0
"HARBOUR COTTAGE, GOLEEN, CORK",51.4976231,-9.7086359
"HOMEPARK, ARDNAGEEHY BEG, BANTRY",0,0
"JOANSTOWN, CARRICKONSUIR, TIPPERARY",0,0
"KILBALLYBOY, CLOGHEEN, COUNTY TIPPERARY",52.2598266,-7.974545329229224
"KILLARAGHT, BOYLE, SLIGO",53.9567189,-8.423683417067243
"KILLEEN, DUNSANY, MEATH",0,0
"KNOCKNASHINAGH, CULLEN, MALLOW",0,0
"LARAGH VILLAGE, CASTLEBLAYNEY, MONAGHAN",54.12031,-6.7387065
"LILYGLYNN, CASTLEBAR ROAD, NEWPORT",0,0
"MARINE VILLA, ROSBEG, WESTPORT",0,0
"MELLERAY, LOUGHTAGALLA, THURLES",0,0
"MOUNT AUBURN, CLONEA RD, DUNGARVAN",0,0
"N 167 Rathmount, Seafield Road, Blackrock",0,0
"NEWTOWN, MONASTERBOICE, LOUTH",53.7669981,-6.4089931
"NO 46 WOLFE TONE STREET, LIMERICK CITY",52.656127,-8.6311758
"NO 5 PARK DALE, GRANGERATH, DROGHEDA",0,0
"Old Kasper, Manor Avenue, Greystones",0,0
"RICHFIELD HOUSE, BALLYMAGYR CASTLE, KILLAG",0,0
"RIVER BREEZE, HAWTHORN HILL, FOXFORD",0,0
"SHANCOR, CORNASEAN, CAVAN",0,0
"SHORE RD, SAULA, ACHILL",0,0
"SIL AN MHUILLIN, MILLCROFT, SEA ROAD",0,0
"SILVERDALE, BALLYBOY RD, KILCORMAC",53.1726137,-7.705808091639123
"SPRINGMOUNT, BELGOOLY, CORK",0,0
"ST ANNES, BALLYHEEFY, KILLALOE",52.8556304,-8.473776506588447
"STRADBALLY, CASTLEGREGORY, CO KERRY",0,0
"St. Michael's Lodge, Cherrywood Road, Loughlinstown",0,0
"THE GATE LODGE, BEECHPARK LODGE, CRINKILL",0,0
"TULLYMAHOO, MIDFIELD, CLAREMORRIS",0,0
"Unit No 8, Crosforge, Saggart",0,0
"WARDENSTOWN, KILLUCAN, CO WESTMEATH",0,0
"180 KIMMAGE RD WEST, DUBLIN 12, DUBLIN",53.3127748,-6.3040344
"50 ROCKABILL, HOLMPATRICK, SKERRIES",0,0
"81 BOYNE MEADOWS, EDENDERRY, OFFALY",53.3464309,-7.0372276
"15 The Lapwing, Barnageeragh Cove, Skerries",53.58560535,-6.139157024344501
"2 WOODLANDS, CLONROCHE, WEXFORD",52.4496112,-6.7179575
"437 NORTH CIRCULAR RD, DUBLIN 7, DUBLIN",53.3598254,-6.2783677
"1 CASTLECLOSE, SLANE RD, NAVAN",0,0
"1 HIGHLAND VIEW, THE PARK, CABINTEELY DUBLIN 18",53.263210150000006,-6.1660587000000024
"1 PEARSE RD, ARDARA, DONEGAL",54.7633662,-8.4121778
"1 THE HAWTHORNS, WALKERS ROAD, ANNACOTTY",0,0
"10 BALLYFAN, OILEAN MHUIRE, CARNE",0,0
"10 BEIGH HAVEN, FATHER RUSSELL RD, LIMERICK",0,0
"10 Chestnut Grove, Bishopstown, CORK",51.8791623,-8.5343352
"10 Lisieux Park, Glasheen Road, Cork",0,0
"106 Silverlawns, Navan, Co. Meath",0,0
"11  Newcastle Park, Newcastle, Galway",53.2794296,-9.0635519
"11 Castlegate Rose, Adamstown",0,0
"11 OLD KILLARNEY VILLAGE, AGHADOE, KILLARNEY",52.072512399999994,-9.577236747196007
"11 RECTORY MEADOWS, EDENDERRY, OFFALY",0,0
"11 SUNBERRY HEIGHTS, BLARNEY, CO. CORK",0,0
"11 The Village, Collooney",54.183333,-8.5
"112 Dorney Court, Shankill",53.2326689,-6.120655269054795
"12 BEECHILL CRESCENT, DONNYBROOK, DUBLIN 4",0,0
"12 HAWTHORN CLOSE, BALLYBOFEY, LIFFORD",0,0
"12 HEATHERFIELD, WATERFALL, CORK",0,0
"120 TROYTOWN HEIGHTS, NAVAN, MEATH",53.6657306,-6.6838417
"13 OLD KILLARNEY VILLAGE, AGHADOE, KILLARNEY",52.072512399999994,-9.577236747196007
"13 RUSHEEN WOODS, SHANGORT RD, KNOCKNACARRA",0,0
"132 Mount Tallant Avenue, Dublin 6W",53.3149929,-6.2908977749999995
"14 LANA NA PAIRCE, BALLYOWEN LANE, LUCAN",0,0
"143 Hampton Wood Avenue, Finglas, Dublin 11",53.4052327,-6.288016950902815
"15 WOODSIDE, DODDER PARK RD, RATHFARNHAM DUBLIN 14",53.3034768,-6.2713892
"151 Ferndale, Navan",53.661297700000006,-6.689410139911587
"16 PORTOBELLO DOCK, DUBLIN 8",0,0
"18 FLEMINGSTOWN PARK, CHURCHTOWN, DUBLIN 14",53.2967608,-6.2537277
"19 ARD NA MARA, CAPPAGH, KINSALE",0,0
"19 Glenmore Wood, Mullingar",53.5226844,-7.3218237
"193 COLLINS AVE WEST, DUBLIN 9, DUBLIN CITY",53.3826276,-6.2451379
"2  The Old Vicarage, Swords",0,0
"2 LAUDERDALE TERRACE, NEW ROW SOUTH, DUBLIN 8",0,0
"2 LONG MEADOWS, FETHARD ON SEA, WEXFORD",52.19482805,-6.845375336440489
"2 SILVER PINES, TULLOW RD, CARLOW",0,0
"2 Steeple Manor, Trim",53.5576378,-6.7725698
"22 FASSAUGH RD, CABRA, DUBLIN 7",53.365081078081445,-6.288260284420488
"23 BARNA VILLAGE CENTRE, BARNA, GALWAY",53.25973855,-9.13148892987941
"24 DOWDALLS HILL, NEWRY ROAD, DUNDALK",0,0
"26 CHURCHVIEW, ST JOHNSTON, DONEGAL",0,0
"29 LABURNUM AVENUE, FOREST HILL, CARRIGALINE",51.8072238,-8.3866724
"29 MARIAN VILLAS, LAYTOWN, MEATH",0,0
"3 COLLA PIER COTTAGES, SCHULL",0,0
"3 Roebuck Downs, Clonskeagh, Dublin 14",53.30145045,-6.2340459500000005
"3 THE SHIRES, NEWTOWN, CUNNINGHAM",0,0
"30 THE TURNSTONE, THORN WOOD, BOOTERSTOWN AVE",0,0
"31 Goldsmith Hall, Collegewood, Castleknock",53.372336950000005,-6.3696829551801795
"33 SEABURY, SYDNEY PARADE AVE, SANDYMOUNT DUBLIN 4",0,0
"37 Sli Bhearu, Cois Bhearu, Athy",53.0002343,-6.9845517
"38 MERRION HALL, MOUNT MERRION AVE, BLACKROCK",53.2976776,-6.203830089455641
"4 GLEANN ALAINN, CROSSBARRY, CORK",0,0
"403 GALLOPING GREEN, STILLORGAN RD, DUBLIN",53.280536,-6.1894863
"413 Collinswood, Collins Avenue",-34.8868584,138.6108347
"46 Beverton Heights, Donabate",53.49185335,-6.159410623233047
"46 CLOSEGATE, MANOR ST, WATERFORD",52.2548045,-7.11384
"5 ST CLAIRE'S, TAYLOR'S HILL ROAD, GALWAY",0,0
"5 SWORDS MANOR AVE, SWORDS, DUBLIN",53.4611408,-6.2440535
"5 Thormanby Woods, Howth, Dublin 13",53.3768963,-6.0575768
"56 OBRIEN RD, WALKINSTOWN, DUBLIN 12",53.3179117,-6.3242035
"6 ARDKEEN, DUNTAHANE RD, FERMOY",0,0
"6 CASTLE PARK, TWO MILE BORRIS, THURLES",0,0
"6 GLINCOOL VILLAS, MAGLIN RD, BALLINCOLLIG",0,0
"68 GLEN AOIBHINN, RIVERCHAPEL, GOREY",52.6336335,-6.236707085925095
"7 ALDEMERE CLOSE, CLONSILLA, DUBLIN 15",0,0
"7 BARRACK ST, BALLYHOOLY, CORK",0,0
"7 LARKFIELD GROVE, LUCAN, DUBLIN",53.3524648,-6.4171377
"7 Tivoli Road, Dun Laoghaire",53.28871915,-6.141182855382501
"77 STATION LANE, SWELLAN, CAVAN",0,0
"79 BOHERBEE, TRALEE, KERRY",52.2688993,-9.6968674
"8 ROCKWOOD, FINNSTOWN ABBEY, LUCAN",0,0
"83 MCCURTAIN ST, FERMOY, CORK",52.1377095,-8.2791771
"87 RIDGEWOOD GREEN, SWORDS, DUBLIN",53.4449694,-6.2453099
"9 DUN OR, DONASKEIGH, TIPPERARY TOWN",0,0
"9 JOHNSTOWN PARK, GLOUNTHAUNE, CORK",0,0
"9 Moore Abbey Court, Monasterevin",53.1373858,-7.0510576
"9 OLD KILLARNEY VILLAGE, AGHADOE, KILLARNEY",52.072512399999994,-9.577236747196007
"9 RING OF KERRY GOLF VILLAGE, TEMPLENOE, KENMARE",0,0
"APARTMENT 1, GLENDOO HOUSE, SEA ROAD",0,0
"APARTMENT 27, Rockabil  Holmpatrick, SKERRIES",0,0
"APARTMENT 2, GLENDOO HOUSE, SEA ROAD",0,0
"APARTMENT 3, GLENDOO HOUSE, SEA ROAD",0,0
"APT 11, OLD MILL, SIXMILBRIDGE",0,0
"APT 12, OLD MILL, SIXMILEBRIDGE",0,0
"APT 13, SOLD MILL, SIXMILEBRIDGE",0,0
"APT 14, OLD MILL, SIXMILEBRIDGE",0,0
"APT 1, 9 THE MALL, WATERFORD",0,0
"APT 22 GREENVILLE PLACE, LOWER CLANBRASSIL ST, DUBLIN 8",0,0
"APT 2, 9 THE MALL, WATERFORD",0,0
"APT 2, OLD MILL, SIXMILEBRIDGE",0,0
"APT 3, 9 THE MALL, WATERFORD",0,0
"Apt 74 Ballintyre Square, Ballinteer",0,0
"APT 8, OLD MILL, SIXMILEBRIDGE",0,0
"APT 95, THE WINDMILL, SIR JOHN ROGERSONS QUAY DUBLIN 2",0,0
"APT 9, OLD MILL, SIXMILEBRIDGE",0,0
"BALLYBAR UPPER, TINRYLAND, CARLOW",0,0
"BALLYKNOCKAN, THE BALLAGH, WEXFORD",0,0
"BALLYWILLIAM, ENNISCORTHY, WEXFORD",0,0
"Bridge Road, Portumna",53.095646,-8.207644
"CAPPAGH, BRANDON, KERRY",0,0
"CARRICKADUFF, CASTLEBLAYNEY, MONAGHAN",0,0
"CASTLETOWN, PORTROE, NENAGH",0,0
"CORDERRYDUFF, CASTLEBLAYNEY, MONAGHAN",0,0
"CRATLOEMOYLE, CRATLOE",52.691598,-8.71500413575519
"CUL DOIRE, KINGSCOURT RD, CARRICKMACROSS",0,0
"DRUMLANE COTTAGE, DRUMADOOEY, BURNFOOT",0,0
"FARNANES, CORK",51.865130300000004,-8.814327253607988
"Ferrycarrig Road, Park, Wexford",52.3557615,-6.510422319995564
"GURTINAKISTEEN, PALLASGREEN, CO LIMERICK",0,0
"KILCLOGHA, COOTEHILL, CAVAN",54.0382209,-7.018855492687409
"KILMOYLE HOUSE, NORTH CIRCULAR ROAD, LIMERICK",0,0
"KILTOLE, CONVOY, LIFFORD",0,0
"KNOCKAROURKE, DONOUGHMORE, CORK",0,0
"LANDS AT LUSK, CO DUBLIN",0,0
"LINTON, 44 WOODBINE RD, BLACKROCK",0,0
"MAIN ST, TYRRELLSPASS, WESTMEATH",53.3885359,-7.3775607
"NO 9 EIRI NA GREINE, BALLYDEHOB",0,0
"NO 9 TOWNVIEW HEIGHTS, BALLYBOFEY, CO. DONEGAL",0,0
"No. 21  Inis Orga, Curryclough, Bandon",0,0
"Number 6, The Village Square, Collooney",0,0
"OLDMILL, NEWCASTEL WEST, LIMERICK",0,0
"PENNYLANE, RATHFEIGH, CO MEATH",0,0
"POACHERS LODGE, COTTERSTOWN, KNOCKTOPHER",0,0
"RAHEEN, CORK RD, MALLOW",52.294412550000004,-8.929819695021637
"SOOEY, CO. SLIGO",54.1657587,-8.412727594421028
"TANKARDSTOWN, KILDORRERY, CORK",52.27168355,-8.465057762921354
"THE BUNGALOW CLOONKEENKERRILL, COLEMANSTOWN, BALLINASLOE",0,0
"THE GABLES, FARRANDEELIN, BALLINA",0,0
"WOODLANDS, KILLARNEY RD, BRAY",53.1822812,-6.1324148
"1 BALLINTEER COURT, BALLINTEER, DUBLIN 16",53.275567,-6.2494824
"1 Charleston Road, Ranelagh",53.3245282,-6.2567929
"1 CLOGHASTRAGH TERRACE, GOLF LINKS RD, MEATH",0,0
"1 NEWNHAM TERRACE, INFIRMARY ROAD",0,0
"10 CHARVEY COURT, RATHNEW, WICKLOW",0,0
"10 HAMPTON GARDENS, BALBRIGGAN",53.608204,-6.201943919837959
"10 Laighne, Coolaney, Co. Sligo",0,0
"10 SPRINGFIELD GROVE, ROSSMORE VILLAGE, DUNDRUM RD",0,0
"102 Leinster Wood, Carton Demesne, Maynooth",0,0
"108 SHANDON STREET, CORK, CO. CORK",51.9017999,-8.4792306
"112 ROS CAOIN, ROSCAM, GALWAY",0,0
"12 BELMONT SQ, RAHENY, DUBLIN 5",0,0
"12 The Lawn, Roseville, Bettystown",53.6974072,-6.2500853
"123 TUBBERCLAIRE MEADOWS, ATHLULMNEY, NAVAN",0,0
"124 upper drumcondra road, drumcondra",0,0
"125 CASTLEROSS, CASTLETOWN RD, DUNDALK",0,0
"13 AVONDALE, TRIM, MEATH",53.5588311,-6.7938593
"13 CROZON CRESENT, SLIGO, SLIGO",0,0
"13 THE GROVE, ORANHILL, ORANMORE",53.26299025,-8.92459568770979
"139 REDFORD PARK, GREYSTONES, WICKLOW",53.15435875,-6.077460877190726
"14 BALTIMORE HOLIDAY HOMES, BALTIMORE, CO CORK",0,0
"14 MARLTON COURT, MARLTON RD, WICKLOW TOWN",0,0
"15 CHESTNUT GROVE, DOORADOYLE, LIMERICK",52.6333907,-8.6445273
"15 Creevagh House Apts, Dundrum Road, Dundrum",0,0
"15 ROCKBORO RD, CORK, CORK",51.8943999,-8.4615947
"158 KNOCKMORE, WEXFORD RD, ARKLOW",0,0
"16 ARD CAHON CLOSE, COOLKELLURE, LEHENAGHMORE",0,0
"17 HOLYWELL HEIGHTS, SWORDS, DUBLIN",53.4422959,-6.2125526
"17 Pococke Lower, Johnswell Road, Kilkenny",0,0
"17 RAILWAY ROAD, KILLESHANDRA, CO CAVAN",54.0138718,-7.5307521
"178  Brightwater, CROSSHAVEN",51.7985935,-8.2926681
"18 KINGS COURT, NAAS, KILDARE",53.2249125,-6.6465595
"181 KILBARRACK RD, RAHENY, DUBLIN 5",53.3898585,-6.1546413
"19 Lough Gate, Portarlington",53.15110955,-7.170959436078318
"1C Old Cottages, Hayestown, Rush",0,0
"2 BALLYCASEYMORE HILL, SHANNON, CLARE",0,0
"2 CLEARWATER COVE, ROSSLARE STRAND, WEXFORD",52.2669548,-6.385026291046714
"2 Cnoc Greine, Coolgreaney, Gorey",0,0
"2 DUNARAS, BISHOP ODONNELL RD, GALWAY",0,0
"202 BRUACH NA LAOI, UNION QUAY, CORK",51.896291000000005,-8.467543568111829
"21 Cloughree Well, kenagh",0,0
"21 The Court, Station Road, Killieny",0,0
"22 KNOCKLYON GATE, KNOCKLYON, DUBLIN 16",53.27633745,-6.330314953928956
"22 RIVERVIEW COURT, ENNISCORTHY, WEXFORD",0,0
"23 AN CUAIN, GOLF LINKS ROAD, BALLINAMORE",0,0
"24 Mill Hill Lawns, Manorhamilton",0,0
"24 RIDGEWOOD, DUN CORAN, YOUGHAL",0,0
"26 TIRCROGHAN, MULLINGAR RD, KINNEGAD",0,0
"27 ABBOTSTOWN RD, FINGLAS, DUBLIN 11",53.3899148,-6.3157173
"28 CRANNAGH PARK, RATHFARNHAM, DUBLIN 14",53.3017007,-6.2784154
"28 GORT SIAR, CLYBAUN RD, GALWAY",0,0
"28 MADEIRA GROVE, THE MOYNE, ENNISCORTHY",0,0
"28 Meadowlands, Broomfield, Midleton",0,0
"29 Annadale Crescent, Drumcondra",53.371096550000004,-6.2402575970281955
"3 CEDAR GR, CLONSILLA, DUBLIN 15",0,0
"3 Creevagh House Apts, Dundrum Road",0,0
"3 MARLEY AVE, DUBLIN 16, DUBLIN",53.28245235,-6.2724242
"3 MOUNTRICE MILL, MOUNTRICE, MONASTEREVIN",0,0
"30 ROCKFIELD PARK, STONEY LANE, ARDEE",0,0
"31 BUNTING RD, WALKINSTOWN, DUBLIN 12",53.3201888,-6.3260332
"31 TANDYS COURT, SPITALFIELDS, DUBLIN 8",0,0
"35 SANDYFORD HALL GREEN, SANDYFORD, DUBLIN 18",53.26482435,-6.215064745773423
"35 ST ALPHONSUS VILLAS, DUNDALK, LOUTH",0,0
"36 THE PINES, SEA RD, ARKLOW",0,0
"37 BOTHAR NA CARRAIGE, LIS NA DARA CARRICK RD, DUNDALK",0,0
"38 CLANCY AVE, FINGLAS EAST, DUBLIN 11",53.3930215,-6.2939591
"38 Rye Bridge, Kilcock",53.4086802,-6.6761504
"4 Beach View, Duncannon, New Ross",52.2205507,-6.9303677
"4 LOUGH TAIN, OMEATH, LOUTH",0,0
"4 THE ORCHARD, CHAPEL ST, BANDON",39.4560763,-76.6584437
"4 THE VILLAGE GREEN, FIRIES, KILLARNEY",0,0
"42 RAHEEN DRIVE, SPRINGFIELD HEIGHTS, TALLAGHT",0,0
"45 Thonrhill Road, Mount Merrion",0,0
"47 MOUNTGORRY WOODS APTS, MALAHIDE RD, SWORDS",0,0
"49 ROSEPARK, KILL AVE, DUN LAOGHAIRE",53.2813014,-6.1551735
"5 Glenbrook View, NEWTOWNMOUNTKENNEDY",0,0
"5 MARATIMO APTS, QUINCENTENNIAL DR, SALTHILL",0,0
"5 THE GROVE, DUN EALA, FERMOY",52.1308938,-8.2889011
"50A GODENBRIDGE AVENUE, KILMAINHAM, DUBLIN 8",0,0
"53 BROUGHTON ST, DUNDALK, LOUTH",54.0080092,-6.3981249
"54 THE GLEN, KILNACOURT WOODS, PORTARLINGTON",0,0
"56 GLENN DARA, BISHOP ODONNELL RD, GALWAY",0,0
"57 SOUTH PARK, FOXROCK, DUBLIN 18",53.27030405,-6.161787466184387
"58 USHNAGH COURT, MULLINGAR, WESTMEATH",53.5181888,-7.340645
"6 CARRIGLEA GARDENS, KILL AVE, DUN LAOGHAIRE",0,0
"6 CLUAIN NA GREINNE, ABBEYSIDE, DUNGARVAN",0,0
"6 GLENDHU PARK, NAVAN RD, DUBLIN 7",0,0
"6 THE GLEBE, RATHDOWNEY, LAOIS",0,0
"6 The Lawn, Roseville, Bettystown",53.6974072,-6.2500853
"6 THE RAMPARTS, VICTORIA RD, RATHGAR DUBLIN 6",0,0
"60 ORCHARDSTOWN DR, TEMPLEOGUE, DUBLIN 14",0,0
"62 MOUNT PROSPECT DR, CLONTARF, DUBLIN 3",53.3684552,-6.188611777891158
"63 The View, Five Oaks, Drogheda",53.7042323,-6.3281713
"64 GALTRIM GRANGE, BROOMFIELD, MALAHIDE",0,0
"65 OLD WILLOW PARK, ATHLONE, CO WESTMEATH",0,0
"66 BLOCK O BRACKEN HILL, SANDYFORD, DUBLIN 18",0,0
"7 CASTLEKNOCK GRANGE, CASTLEKNOCK, DUBLIN 15",53.3784665,-6.374880533664317
"7 Heathfield Close, Cappagh, Finglas",0,0
"7 NARRABANE, KILMACOW, KILKENNY",0,0
"76 ERRIGALL RD, DRIMNAGH, DUBLIN 12",0,0
"76 ERRIGALL RD, DRIMNAGH, DUBLIN 12",0,0
"77 CASTLE RIADA DRIVE, LUCAN, CO DUBLIN",53.3468883,-6.4270192
"79 LANGTON PARK, NEWBRIDGE, KILDARE",53.1664879,-6.812456445654041
"8 Clifflands Rise, Rush",53.5347095,-6.0930942
"8 The Elms, Castlejane Woods, Glanmire",0,0
"8 The Lawn, Roseville, Bettystown",53.6974072,-6.2500853
"8 The View, Roseville, Bettystown",53.6969653,-6.2511827
"9 MOOREHALL RISE, HALE ST, ARDEE",0,0
"94 GERALD GRIFFIN ST, BLACKPOOL, CORK",0,0
"96 Parnell Road, Crumlin",53.3319174,-6.2929472
"APT 5 ASHBROOK, DENNEHYS CROSS, CORK",0,0
"APT 91 ROCKVIEW, SIMONSRIDGE, SANDYFORD",0,0
"ASHGROVE, DERRYMULLEN, BALLLINASLOE",0,0
"BALLYCRADDOCK, DUNHILL, WATERFORD",0,0
"BEECHCROFT, RATHLEEK, DUNBOYNE",0,0
"BISHOPSWOOD RD, PORTARLINGTON, LAOIS",0,0
"CLOUGHROE, DRUMKEEN",0,0
"corluddy, carrigeen, kilkenny",52.265136749999996,-7.206404799999999
"CROOKEDWOOD, MULLINGAR, WESTMEATH",53.6028545,-7.2928292
"CROWINSTOWN, DELVIN, WESTMEATH",0,0
"DRUMALEE RD, DUBLIN 7, DUBLIN",53.356798,-6.2904088
"DUCLEAGH, DROMAGH, MALLOW",0,0
"GLENCRUE, PORTROE, TIPPERARY",0,0
"GRAVELSTOWN, CARLANSTOWN, KELLS",0,0
"JOHNVILLE, AIRDOWNES GREAT, OUR LADY'S ISLAND",0,0
"KILL, DUNFANAGHY, DONEGAL",55.175496800000005,-7.957513986556677
"Knockeendubh, Killarney, Co. Kerry",0,0
"KNOCKNAFALLA, RATHGORMACK, WATERFORD",0,0
"MAINSTREET, IRISHTOWN, MAYO",0,0
"MAOUNTAIN VIEW, ASKELANE, LOUISBURGH",0,0
"MARCOR, KNOCKNAGARNAMAN, INNISKEEN",0,0
"MERRIFIELD, BARNASLINGAN LANE, KILTERNAN DUBLIN 18",53.223135049999996,-6.174905333322194
"MOUNT CARMEL, THE QUAY, KINVARA",0,0
"NO 8 CALDER HOUSE, BROWNS ROAD, CO WATERFORD",0,0
"Otley, Springfield Park, Foxrock",0,0
"Pearse Road, Letterkenny",54.9489789,-7.7342472
"RATHRUSH, BALLON, CO CARLOW",0,0
"SHINANAGH, BALLYHEA, CHARLEVILLE",0,0
"TAUR MORE, NEWMARKET, CORK",0,0
"THE FORGE, STONEYFORD, CO KILKENNY",0,0
"THE HEIGHTS, CLOGHEEN, CO. CORK",0,0
"TRILLICK A TEMPLE, LONGFORD, LONGFORD",0,0
"Wickets Edge, Ballycummin, Mungret",0,0
"1 KILLGAR, JOCELYN ST, DUNDALK",0,0
"105 OLD INFIRMARY, JOHNS ST, WATERFORD",52.25363325,-7.108387605238529
"108 Oak Road, The Woodlands, Portlaw",52.2922822,-7.3160576
"11 Hampton Wood Drive, Hampton Wood",0,0
"11 SIDNEY PARK, CORK",51.9037598,-8.4652658
"110 BRU NA GRUADAN, CASTLETROY, LIMERICK",52.6617686,-8.575235439720421
"115 Edenmore Crescent, Raheny, Dublin 5",0,0
"12 FINNSGREEN, FINNSTOWN CLOISTERS, LUCAN",53.3388401,-6.4518974
"12 PROSPECT RD, GLASNEVIN, DUBLIN 9",0,0
"12 THE OLD MILL, CHURCH ST, PORTLAOISE",0,0
"13 THE OAKS, ROCKFIELD, DUNDRUM DUBLIN 14",53.28569375,-6.234705525895317
"14 BEECHGROVE, HERONSWOOD, CARRIGALINE",0,0
"144 CROMWELLSFORT ROAD, WALKINSTOWN, DUBLIN 12",53.317124,-6.3318932
"161 THE GEORGE, CHARLOTTE QUAY DOCK, RINGSEND RD DUBLIN 4",0,0
"17 Primrose Banks, Cois Maigh, Mogeely",0,0
"17 ROSSBERRY AVE, LUCAN, DUBLIN",53.3380081,-6.4379552
"17 STATIONCOURT WAY, CLONSILLA, DUBLIN 15",53.3791486,-6.395585363196721
"18 BEECHFIELD WAY, CASTAHEANY, DUBLIN 15",0,0
"19 DR MURPHY PLACE, PORTLAOISE, CO LAOIS",53.0376912,-7.2921834
"19 MANORVIEW PARK, LETTERKENNY, DONEGAL",0,0
"1C WARRINGTON MEWS, DONABATE, CO DUBLIN",0,0
"2 BEECHFIELD LAWNS, CLONEE, DUBLIN 15",0,0
"2 CARNASHEE, CIRCULAR ROAD, KILKEE",0,0
"2 GATE LODGE, OLD BARRACK RD, BANTRY",51.68149,-9.4487465
"2 Oulartwick Beg, Oulart, Kilcormick",0,0
"2 THE COMERAGHS, DAVIS RD, CLONMEL",0,0
"2 VILLAGE DR, KILBRECK, STAMMLLEN",0,0
"20 CEDAR HALL, MILLBROOK COURT, MILLTOWN DUBLIN 6",0,0
"20 SPENCER ST NORTH, NORTH STRAND, DUBLIN 3",53.3583204,-6.2383783
"21 CLONMACNOISE RD, CRUMLIN, DUBLIN 12",0,0
"21 FFORSTER WALK, LUCAN, DUBLIN",53.3478122,-6.4272941
"21 Park Ridge, Grange Rath, Dublin Road",53.7053737,-6.3003502
"22 CASTLEMARA, ANNACOTTY, LIMERICK",0,0
"23 DERRAVARAGH ABBEY, MULTYFARNHAM, WESTMEATH",0,0
"23 FOXBOROUGH DR, LUCAN, DUBLIN",53.3413425,-6.4266136
"23 ST CYNOCS TERRACE, FERBANE, OFFALY",0,0
"24 ARD NA LAOI, MONTENOTTE, CORK",0,0
"24 ASHWOOD DR, CLONDALKIN, DUBLIN 22",53.3276406,-6.4068279
"28 Altamont Hall, Stoney Road, Dundrum",0,0
"28 BANTRY RD, DRUMCONDRA, DUBLIN 9",53.3768624,-6.2588169840326335
"29 HARBOUR VIEW, SCOTCH QUAY, WATERFORD",0,0
"29 RATRA PARK, NAVAN RD, DUBLIN 7",0,0
"3 GLENMALURE COURT, ST JAMES WALK, DUBLIN 8",53.337485150000006,-6.297889592498736
"3 GREEN VALLEY MEWS, DONNYBROOK, DOUGLAS",51.8611106,-8.4413957
"30 MEADOW BANK PARK, LETTERKENNY, DONEGAL",0,0
"30A GRANGEMORE AVE, DONAGHMEDE, DUBLIN 13",0,0
"32 ARD NA MUL, LIS NA DARA, CARRICK RD DUNDALK",0,0
"33 HARCOURT GREEN, CHARLEMONT ST, DUBLIN 2",0,0
"34 MILLRACE RD, PHOENIX PARK, RACECOURSE DUBLIN 15",53.3724634,-6.3352655
"34 Ryebridge Rise, Kilcock",53.4066448,-6.6747904
"36 JOYCE RD, DRUMCONDRA, DUBLIN 9",53.3732067,-6.260078165140342
"38 Mill Hill Lawns, Manorhamilton",0,0
"3B WARRINGTON MEWS, DONABATE, CO DUBLIN",0,0
"3C WARRINGTON MEWS, DONABATE, CO DUBLIN",0,0
"4 WAKEFIELD, SOUTH CIRCULAR RD, LIMERICK",0,0
"40 BAYVIEW LAWNS, KILLINEY, DUBLIN",53.2447331,-6.1176694
"47 PALACE CRESENT, ARD NA CASA, LONGFORD",0,0
"48 Glenbrook, Knock",0,0
"49 PARK DR, CABINTEELY, DUBLIN 18",53.261719400000004,-6.163353043039219
"4B WARRINGTON MEWS, DONABATE, CO DUBLIN",0,0
"5 BAWYGUERDA, HUGGINSTOWN, KILKENNY",0,0
"5 CLAROW MEADOWS, DUN FANAGHY, CO DONEGAL",0,0
"5 GLEBE HALL, KILMESSAN, MEATH",0,0
"5 UPPER FORREST, MOUNTMELLICK, LAOIS",0,0
"50 MILBROOK VILLAGE, MILLTOWN, DUBLIN 2",0,0
"51 ACADEMY APTS, PARKWEST POINTE, DUBLIN 12",0,0
"54 CASTLE OAKS, CASTLE RD, BANDON",0,0
"54 NUTLEY PARK, DONNYBROOK, DUBLIN 4",53.3139561,-6.2205270417695475
"54 PARCHMENT SQ, MODEL FARM RD, CORK",0,0
"54 SUNNY HILL, KENMARE, KERRY",0,0
"55 ARD AULIN, MUNGRET, LIMERICK",0,0
"6 CAHERMORE, ENNISCRONE, SLIGO",54.221232,-9.0914045
"6 LOWER BASIN ST, JAMES ST, DUBLIN 8",0,0
"6 The Crescent, Dunshaughlin",53.5099141,-6.5501106
"6 WARNERS LANE, SKIBBEREEN, CORK",0,0
"63 LIMETREE AVE, KILMINCHY VILLAGE, PORTLAOISE",0,0
"68 NEW ROW SQ, NEW ROW, DUBLIN 8",52.5986435,-1.716118597026604
"68 THE GREEN, CLONARD LITTLE, WEXFORD",52.325833,-6.494167
"7 FRIARS WOOD, POLLERTON, CARLOW",0,0
"7 WARNERS LANE, OFF MARKET ST, SKIBBEREEN",0,0
"7 Westview Terrace, Waterville",0,0
"70 Frenchpark, Oranmore",0,0
